PMID,Title,Abstract,Journal,Date,Types,DOI,PubMed_Link,PMC_Link
35562007,Robust gelatin hydrogels for local sustained release of bupivacaine following spinal surgery.,"Adequate treatment of pain arising from spinal surgery is a major clinical challenge. Opioids are the mainstay of current treatment methods, but the frequency and severity of their side effects display a clear need for opioid-free analgesia. Local anesthetics have been encapsulated into sustained-release drug delivery systems to provide postoperative pain relief. However, these formulations are limited by rapid diffusion out of the surgical site. To overcome this limitation, we synthesized ring-shaped hydrogels incorporating bupivacaine, designed to be co-implanted with pedicle screws during spinal surgery. Hydrogels were prepared by riboflavin-mediated crosslinking of gelatin functionalized with tyramine moieties. Additionally, oxidized beta-cyclodextrin was introduced into the hydrogel formulation to form dynamic bonds with tyramine functionalities, which enables self-healing behavior and resistance to shear. Feasibility of hydrogel implantation combined with pedicle screws was qualitatively assessed in cadaveric sheep as a model for instrumented spinal surgery. The in-situ crystallization of bupivacaine within the hydrogel matrix provided a moderate burst decrease and sustained release that exceeded 72 hours in vitro. The use of bupivacaine crystals decreased drug-induced cytotoxicity in vitro compared to bupivacaine HCl. Thus, the presented robust hydrogel formulation provides promising properties to enable the stationary release of non-opioid analgesics following spinal surgery. STATEMENT OF SIGNIFICANCE: Currently, postoperative pain following spinal surgery is mainly treated with opioids. However, the use of opioids is associated with several side effects including addiction. Here we developed robust and cytocompatible gelatin hydrogels, prepared via riboflavin-mediated photocrosslinking, that can withstand orthopedic implantation. The implantability was confirmed in cadaveric instrumented spinal surgery. Further, hydrogels were loaded with bupivacaine crystals to provide sustained release beyond 72 hours in vitro. The use of crystallized bupivacaine decreased cytotoxicity compared to bupivacaine HCl. The present formulation can aid in enabling opioid-free analgesia following instrumented spinal surgery.",Acta biomaterialia,2022 Jul 1,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(22)00276-8,https://pubmed.ncbi.nlm.nih.gov/35562007/,
35429669,NIR-activated multi-hit therapeutic Ag(2)S quantum dot-based hydrogel for healing of bacteria-infected wounds.,"Hydrogel dressings are highly biocompatible and can maintain a moist wound environment, suggesting constructing an efficient multi-modal antibacterial hydrogel platform is a promising strategy for treating bacterial wound infections. In this work, a composite Ag(2)S quantum dot/mSiO(2) NPs hydrogel (NP hydrogel) with antibacterial ability was constructed by incorporating Ag(2)S quantum dots (QDs) modified by mesoporous silica (mSiO(2)) into the network structure of 3-(trimethoxylmethosilyl) propyl methacrylate based on free radical polymerization. The NP hydrogel showed outstanding controllable photothermal and photodynamic characteristics under 808 nm near infrared (NIR) light irradiation, with a photothermal conversion efficiency of 57.3%. Additionally, the release of Ag(+) could be controlled by the inherent volume change of the NP hydrogel made of N-isopropylacrylamide (NIPAAm) and acrylamide (AAm) during NIR laser exposure, with the embedded Ag(2)S QDs working as a reservoir to release Ag(+) continuously from the hydrogel matrix to achieve bactericidal activity. The synergetic effects between hyperthermia, radical oxygen species, and Ag(+) released under NIR radiation endowed the NP hydrogel with prominent antibacterial properties against Escherichia coli (E. coli) and methicillin-resistant Staphylococcus aureus (MRSA), with an inhibition rate of 99.7% and 99.8%, respectively. In vivo wound healing experiments indicated that the NP hydrogel could enhance bacterial clearance, increase collagen coverage area and up-regulate VEGF expression, exhibiting high biocompatibility. Overall, this study proposed an efficient and highly biocompatible multi-modal therapeutic nanohydrogel, opening up a new way for developing broad-spectrum antibacterial wound dressings to treat bacterial wound infections. STATEMENT OF SIGNIFICANCE: Bacterial wound infection is still one of the most difficult medical problems. In this work, a stimulating NIR-responsive hydrogel encapsulating functional Ag(2)S QDs was prepared, which showed high photothermal conversion efficiency (57.3%) and outstanding antibacterial ability under 808 nm NIR laser, killing 99.7% and 99.8% of E. coli and MRSA in 4 min, respectively. During NIR light irradiation, the release rate of Ag(+) could be regulated by the intrinsic volume transition of the hydrogel, leading to remarkable antibacterial properties in vitro and in vivo under the combined action of hyperthermia, radical oxygen species and Ag(+) released. This study proposed a novel multi-modal therapeutic nanohydrogel, opening up a new way for developing broad-spectrum antibacterial wound dressings to treat bacterial wound infections.",Acta biomaterialia,2022 Jun,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(22)00215-X,https://pubmed.ncbi.nlm.nih.gov/35429669/,
35421616,Disulfide-Mediated Elongation of Amyloid Fibrils of alpha-Synuclein For Use in Producing Self-Healing Hydrogel and Dye-Absorbing Aerogel.,"Due to their mechanical robustness, biocompatibility, and nanoscale size, amyloid fibrils (AFs) have been considered as a potential nanomaterial for biological applications. Unfortunately, however, AFs are usually not fully extended because of their pre-mature breakage, which hampers their use to generate biocompatible suprastructures, although the amounts of AFs could be amplified via their self-propagation property. Here, we have demonstrated the full extension of AFs of alpha-synuclein (alphaS) by introducing a cysteine residue to its C-terminus which prevents the shear-induced fragmentation of AFs via site-directed disulfide bond formation on the exposed surface of AFs. These heat- and cold-resistant elongated AFs were entangled into self-healable hydrogels through a mild disulfide-exchange process in the presence of tris(2-carboxyethyl) phosphine, which subsequently developed into dye-absorbing aerogels upon freeze-drying without collapsing the three-dimensional internal fibrillar network. The resulting alphaS aerogel with high porosity and increased surface area was shown to be capable of absorbing both hydrophilic and hydrophobic substances. In addition, the aerogel was further engineered with 8-arm polyethylene glycol containing a sulfhydryl group to increase its drug loading capacity and protease susceptibility for drug unloading. The elongated AFs, therefore, have been suggested to play a pivotal component for the development of bio-nano-matrix for diverse biological applications including drug delivery, tissue engineering, and environmental remediation. STATEMENT OF SIGNIFICANCE: Due to accurate protein self-assembly process, alpha-synuclein forms an amyloid fibril which are the major component of Lewy bodies. In general, alpha-synuclein amyloid fibrils break under thermal fluctuations as these nanofibrils elongate to reach certain length. In this study, we have demonstrated the full extension of alpha-synuclein amyloid fibrils by introducing a cysteine residue to its C-terminus by forming site-directed disulfide bonds on the exposed surface of amyloid fibrils for the first time. The resulting elongated amyloid fibrils were mechanically robust and stable. By using elongated amyloid fibrils, we have made self-healable amyloid fibril hydrogel and dye-absorbing aerogel.",Acta biomaterialia,2022 Jun,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(22)00217-3,https://pubmed.ncbi.nlm.nih.gov/35421616/,
35398268,Nano-hydroxyapatite-evoked immune response synchronized with controllable immune adjuvant release for strengthening melanoma-specific growth inhibition.,"Concerns about the potential systematic toxicity limit the extensive application of traditional therapeutic drugs for melanoma therapy, nano-hydroxyapatite (nHA) with good biocompatibility and anti-tumor ability could be an alternative choice. In this study, nHA was employed as an anti-tumor biomaterial due to its tumor-specific toxicity. Meanwhile, granulocyte-macrophage colony-stimulating factor (GM-CSF) served as the immune adjuvant to activate the immune response. The delivery platform was fabricated by co-encapsulation of both nHA and GM-CSF into a biocompatible thermosensitive PLGA-PEG-PLGA hydrogel. The results showed that the bio-activities of nHA and GM-CSF could be well-maintained within the hydrogel. Interestingly, the addition of nHA could attenuate the burst release of GM-CSF due to possible protein absorption capacity of nHA, which is beneficial for GM-CSF sustainable release at the tumor site, achieving boosted and prolonged anti-tumor immunity. The in vitro and in vivo data demonstrated that nHA/GM-CSF hydrogel exhibited greater potency to inhibit tumor growth via enhanced CD8(+) T-cell response compared with hydrogel and nHA hydrogel groups, contributed by the synergistic effects of nHA and GM-CSF. Overall, the strategy combining nHA and immune adjuvant shows great promise, which largely broadens the choice of combinational therapies for melanoma. STATEMENT OF SIGNIFICANCE: Nano-hydroxyapatite (nHA) has been confirmed to specifically inhibit melanoma tumor growth and induce immune response. However, its antitumor efficiency and immunity-evoking capacity are limited. In this study, granulocyte-macrophage colony-stimulating factor (GM-CSF) was introduced to serve as the immune adjuvant. Both of them were encapsulated into a biocompatible thermosensitive PLGA-PEG-PLGA hydrogel. The addition of nHA could attenuate the burst release of GM-CSF due to the interaction with nHA, which is beneficial for GM-CSF sustainable release at tumor site, achieving boosted and prolonged anti-tumor immunity. Anti-tumor immune response could be activated due to the release of tumor-associated antigen and tumor debris induced by the specifically tumor inhibition effect of nHA and GM-CSF. The combination of nHA and GM-CSF could play synergistic inhibiting effect on tumor growth via boosting and prolonging anti-tumor immunity.",Acta biomaterialia,2022 Jun,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(22)00201-X,https://pubmed.ncbi.nlm.nih.gov/35398268/,
34774784,Controllable fabrication of alginate/poly-L-ornithine polyelectrolyte complex hydrogel networks as therapeutic drug and cell carriers.,"Polyelectrolyte complex (PEC) hydrogels are advantageous as therapeutic agent and cell carriers. However, due to the weak nature of physical crosslinking, PEC swelling and cargo burst release are easily initiated. Also, most current cell-laden PEC hydrogels are limited to fibers and microcapsules with unfavorable dimensions and structures for practical implantations. To overcome these drawbacks, alginate (Alg)/poly-L-ornithine (PLO) PEC hydrogels are fabricated into microcapsules, fibers, and bulk scaffolds to explore their feasibility as drug and cell carriers. Stable Alg/PLO microcapsules with controllable shapes are obtained through aqueous electrospraying technique, which avoids osmotic shock and prolongs the release time. Model enzyme and nanosized cargos are successfully encapsulated and continuously released for more than 21 days. Alg/PLO PEC fibers are then prepared to encapsulate brown adipose progenitors (BAPs) and Jurkat T cells. The electrostatic interactions between Alg and PLO are found to facilitate the printability and self-support ability of Alg/PLO bioinks. Alg/PLO PEC fibers and scaffolds support cell proliferation, differentiation, and functionalization. These results demonstrate new options for biocompatible PEC hydrogel preparation and improve the understanding of PEC hydrogels as drug and cell carriers. STATEMENT OF SIGNIFICANCE: In this study, the concept of polyelectrolyte complex hydrogel networks as drug and cell carriers has been demonstrated. Their feasibility to achieve sustained drug release and cell functionality was explored, from microcapsules to fibers to three-dimension printed scaffolds. PEC microcapsules with controllable shapes were obtained. Therapeutic drugs can be encapsulated and continuously release for more than 21 days. Benefiting from the dynamic interactions of physically crosslinked PEC, self-healing fibers were achieved. Besides, the electrostatic interactions between polyelectrolytes were found to facilitate the printability and self-support ability of PEC bioinks. The PEC fibers and scaffolds with controllable structure supported cell proliferation, differentiation, and function. The outcome of current research promotes design of new biocompatible PEC hydrogels and potential drug and cell carriers.",Acta biomaterialia,2022 Jan 15,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(21)00745-5,https://pubmed.ncbi.nlm.nih.gov/34774784/,
34644612,An interpenetrating and patternable conducting polymer hydrogel for electrically stimulated release of glutamate.,"Recent advances in drug delivery have made it possible to release bioactive agents from neural implants specifically to local tissues. Conducting polymer coatings have been explored as a delivery platform in bioelectronics, however, their utility is restricted by their limited loading capacity and stability. This study presents the fabrication of a stable conducting polymer hydrogel (CPH), comprising the hydrogel gelatin methacrylate (GelMA), and conducting polymer polypyrrole (PPy) for the electrically controlled delivery of glutamate (Glu). The hybrid GelMA/PPy/Glu can be photolithographically patterned and covalently bonded to an electrode. Fourier-transform infrared (FTIR) analysis confirmed the interpenetrating nature of PPy through the GelMA hydrogels. Electrochemical polymerisation of PPy/Glu through the GelMA hydrogels resulted in a significant increase in the charge storage capacity as determined by cyclic voltammetry (CV). Long-term electrochemical and mechanical stability was demonstrated over 1000 CV cycles and extracts of the materials were cytocompatible with SH-SY5Y neuroblastoma cell lines. Release of Glu from the CPH was responsive to electrical stimulation with almost five times the amount of Glu released upon constant reduction (-0.6 V) compared to when no stimulus was applied. Notably, GelMA/PPy/Glu was able to deliver almost 14 times higher amounts of Glu compared to conventional PPy/Glu films. The described CPH coatings are well suited in implantable drug delivery applications and compared to conducting polymer films can deliver higher quantities of drug in response to mild electrical stimulus. STATEMENT OF SIGNIFICANCE: Conducting polymer hydrogels (CPH) have been explored for the electrically controlled release of bioactives from implantable devices. Typically, the conducting polymer component does not fully penetrate the hydrogel. We report, for the first time, a completely interpenetrating CPH allowing for the full benefits of the composite material to be realised, the hydrogels provide a reservoir for drug delivery, and conducting polymer renders the material responsive to electrical stimulation for drug release. We report a CPH for the electrically controlled delivery of glutamate (excitatory neurotransmitter) where several-fold more glutamate can be delivered compared to conducting polymer films. The described CPH coatings are well suited for use in bioelectronic devices to deliver large quantities of drug in response to mild electrical stimulus.",Acta biomaterialia,2022 Jan 1,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(21)00677-2,https://pubmed.ncbi.nlm.nih.gov/34644612/,
34217903,Sodium alginate/collagen/stromal cell-derived factor-1 neural scaffold loaded with BMSCs promotes neurological function recovery after traumatic brain injury.,"Stem cell therapy is promising for neural repair in devastating traumatic brain injury (TBI). However, the low survival and differentiation rates of transplanted stem cells are main obstacles to efficient stem cell therapy in TBI. Stromal cell-derived factor-1 (SDF-1) and its receptor CXCR4 are key factors that regulate the survival, recruitment, and differentiation of stem cells. Herein, we synthesized a sodium alginate (SA)/collagen type I (Col)/SDF-1 hydrogel and investigated whether the SA/Col/SDF-1 hydrogel loaded with bone marrow-derived mesenchymal stem cells (BMSCs) had therapeutic effects on a TBI model. Our results showed that the SA/Col/SDF-1 scaffold could stably release SDF-1 and provide biocompatible and biodegradable microenvironment for the survival, migration, and neuronal differentiation of BMSCs in vitro. In a rat model of TBI, the SA/Col/SDF-1 hydrogel loaded with BMSCs significantly ameliorated motor and cognition dysfunction and relieved anxiety and depressive-like behaviors. In addition, the BMSCs/SA/Col/SDF-1 scaffold reduced brain lesions and neuronal cell death and mitigated neuroinflammation. Further studies demonstrated that the BMSCs/SA/Col/SDF-1 hydrogel promoted the migration of BMSCs in the lesions and partly enhanced neurogenesis by activating the SDF-1/CXCR4-mediated FAK/PI3K/AKT pathway. Taken together, our results indicate that the SA/Col/SDF-1 scaffold loaded with BMSCs exerts neuroreparative effects in a TBI rat model, and thus, it may serve as an alternative neural regeneration scaffold for brain injury repair. STATEMENT OF SIGNIFICANCE: Hydrogel facilitates the biological behaviors of transplanted stem cells for tissue regeneration. In this study, we synthesized sodium alginate (SA)/collagen type I (Col)/ scaffold to simultaneously deliver stromal cell derived factor-1 (SDF-1) and bone marrow mesenchymal stem cells (BMSCs) in a rat model of traumatic brain injury (TBI). We found that the SA/Col/SDF-1 hydrogel could continuously release SDF-1 and was conducive to the survival, migration and neuronal differentiation of BMSCs in vitro. In addition, the SA/Col/SDF-1 hydrogel loaded with BMSCs significantly ameliorated neurological deficits, mitigated neuroinflammation, promoted the recruitment of BMSCs and enhanced neurogenesis in TBI partly by activating the SDF-1/CXCR4-mediated FAK/PI3K/AKT pathway. Our results may serve as an alternative neural regeneration strategy for brain injury.",Acta biomaterialia,2021 Sep 1,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(21)00412-8,https://pubmed.ncbi.nlm.nih.gov/34217903/,
33713861,A 3-D human model of complex cardiac arrhythmias.,"Cardiac arrhythmias impact over 12 million people globally, with an increasing incidence of acquired arrhythmias. Although animal models have shed light onto fundamental arrhythmic mechanisms, species-specific differences and ethical concerns remain. Current human models using human induced pluripotent stem cell-derived cardiomyocytes (hiPSC-CMs) either lack the higher order tissue organization of the heart or implement unreliable arrhythmia induction techniques. Our goal was to develop a robust model of acquired arrhythmia by disrupting cardiomyocyte cell-cell signaling - one of the hallmarks of complex arrhythmias. Human 3D microtissues were generated by seeding hydrogel-embedded hiPSC-CMs and cardiac fibroblasts into an established microwell system designed to enable active and passive force assessment. Cell-cell signaling was disrupted using methyl-beta cyclodextrin (MBCD), previously shown to disassemble cardiac gap junctions. We demonstrate that arrhythmias were progressive and present in all microtissues within 5 days of treatment. Arrhythmic tissues exhibited reduced conduction velocity, an increased number of distinct action potentials, and reduced action potential cycle length. Arrhythmic tissues also showed significant reduction in contractile force generation, increased beating frequency, and increased passive tension and collagen deposition, in line with fibrosis. A subset of tissues with more complex arrhythmias exhibited 3D spatial differences in action potential propagation. Pharmacological and electrical defibrillation was successful. Transcriptomic data indicated an enrichment of genes consistent with cardiac arrhythmias. MBCD removal reversed the arrhythmic phenotype, resulting in synchronicity despite not resolving fibrosis. This innovative & reliable human-relevant 3D acquired arrhythmia model shows potential for improving our understanding of arrhythmic action potential conduction and furthering therapeutic development. STATEMENT OF SIGNIFICANCE: This work describes a 3D human model of cardiac arrhythmia-on-a-chip with high reproducibility, fidelity, and extensive functional applicability. To mimic in vivo conditions, human induced pluripotent stem cell-derived cardiomyocytes (hiPSC-CMs) and cardiac fibroblasts from healthy controls were combined in a biocompatible fibrin hydrogel and seeded between two deflectable polymeric rods. Using the innate functional properties of this 3D model as well as advanced optical imaging techniques we demonstrated dramatic changes in contraction rate, synchronicity, and electrophysiological conduction in arrhythmic tissues relative to controls. Taken together, these data demonstrate the distinctive potential of this new model for pathophysiological studies, and for arrhythmia drug testing applications.",Acta biomaterialia,2021 Sep 15,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(21)00145-8,https://pubmed.ncbi.nlm.nih.gov/33713861/,
30769137,"Microgels: Modular, tunable constructs for tissue regeneration.","Biopolymer microgels are emerging as a versatile tool for aiding in the regeneration of damaged tissues due to their biocompatible nature, tunable microporous structure, ability to encapsulate bioactive factors, and tailorable properties such as stiffness and composition. These properties of microgels, along with their injectability, have allowed for their utilization in a multitude of different tissue engineering applications. Controlled release of growth factors, antibodies, and other bioactive factors from microgels have demonstrated their capabilities as transporters for essential bioactive molecules necessary for guiding tissue reconstruction. Additionally, recent in vitro studies of cellular interaction and proliferation within microgel structures have laid the initial groundwork for regenerative tissue engineering using these materials. Microgels have even been crosslinked together in various ways or 3D printed to form three-dimensional scaffolds to support cell growth. In vivo studies of microgels have pioneered the clinical relevance of these novel and innovative materials for regenerative tissue engineering. This review will cover recent developments and research of microgels as they pertain to bioactive factor release, cellular interaction and proliferation in vitro, and tissue regeneration in vivo. STATEMENT OF SIGNIFICANCE: This review is focused on state-of-the-art microgel technology and innovations within the tissue engineering field, focusing on the use of microgels in bioactive factor delivery and as cell-interactive scaffolds, both in vitro and in vivo. Microgels are hydrogel microparticles that can be tuned based on the biopolymer from which they are derived, the crosslinking chemistry used, and the fabrication method. The emergence of microgels for tissue regeneration applications in recent years illuminates their versatility and applicability in clinical settings.",Acta biomaterialia,2019 Apr 1,"Journal Article; Research Support, N.I.H., Extramural; Review",S1742-7061(19)30115-1,https://pubmed.ncbi.nlm.nih.gov/30769137/,
30550934,Self-assembled GFFYK peptide hydrogel enhances the therapeutic efficacy of mesenchymal stem cells in a mouse hindlimb ischemia model.,"Mesenchymal stem cell (MSC) transplantation has emerged as a very promising strategy for the treatments of peripheral artery disease (PAD). However, MSC-based therapies are limited by low cell retention and survival rate in the ischemic zone. Small molecular (SM) hydrogels have shown attractive abilities to enhance the therapeutic effects of human MSCs via promoting their proliferation or maintaining their differentiation potential. Here, we designed and synthesized a new bioactive and biocompatible hydrogel, Nap-GFFYK-Thiol, using disulfide bonds as cleavable linkers to control the molecular self-assembly and we hypothesized this hydrogel could enhance the retention and engraftment of human placenta-derived MSCs (hP-MSCs) in a mouse ischemic hindlimb model. In vitro results demonstrated that the Nap-GFFYK-Thiol hydrogel increased cell viability through paracrine effects. Moreover, it enhanced the proangiogenic and anti-apoptotic effects of hP-MSCs. In vivo, Nap-GFFYK-Thiol hydrogel improved the hP-MSC retention in the murine ischemic hindlimb model as visualized by bioluminescence imaging. Furthermore, cotransplantation of hP-MSCs with hydrogel improved blood perfusion, leading to superior limb salvage. These therapeutic effects may attribute to reduced inflammatory cell infiltration, enhanced angiogenesis as well as suppressed collagen deposition. In conclusion, the Nap-GFFYK-Thiol hydrogel fabricated using disulfide bonds as cleavable linkers serves as an artificial niche for promoting hP-MSC survival and proangiogenic factor secretion in PAD therapy and thereby provide an alternative strategy for PAD therapy. STATEMENT OF SIGNIFICANCE: Although several phase I/II clinical trials of MSC-based treatments for critical limb ischemia (CLI) are ongoing, MSC-based therapies are still challenged by the low quality and quantity of cells in the ischemic zone, especially in cases of extensive or irreversible damage. Hydrogels have favorable biocompatibility and safety records in the medical field. In the current study, we engineered a new bioactive and biocompatible hydrogel, Nap-GFFYK-Thiol, using disulfide bonds as cleavable linkers to enhance the therapeutic efficacy of human placenta-derived MSCs (hP-MSCs) in mouse limb ischemia model. Notably, Nap-GFFYK-Thiol hydrogel acts as an artificial niche for promoting hP-MSC survival and proangiogenic factor secretion in PAD therapy, which further promoted the restoration of blood perfusion and regeneration of muscle cells. Considering the proangiogenic effect of Nap-GFFYK-Thiol on hP-MSCs, our results may provide a new strategy for the treatment of PAD.",Acta biomaterialia,2019 Feb,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(18)30740-2,https://pubmed.ncbi.nlm.nih.gov/30550934/,
30476581,Porous scaffolds from droplet microfluidics for prevention of intrauterine adhesion.,"Severe intrauterine adhesions (IUAs) have a great negative impact on women's psychological and reproductive health. It remains a significant challenge to prevent postoperative IUAs because of the complications of various clinical preventive measures and incompatibility of uterine cavity morphology. Herein, we present a new drug-loadedporous scaffold based on a microfluidic droplet template, which combines the characteristics of the artificial biocompatible material GelMA and the natural polysaccharide material Na-alginate. By changing the containers that collect the microfluidic droplets, the porous scaffold conforming to the shape of the uterine cavity could be obtained. The porous structure, mechanical property, and flexibility impart the scaffold with compressibility and send it to the uterus through the vagina. In addition, the external-internal connected open structures could load and control the release of drugs to repair the damaged region continuously in vivo. To verify the antiadhesion and repair of drug-loaded porous scaffolds, we tested the system in the rat model of IUAs, and it was demonstrated that the system had the ability to improve neovascularization, cellularize the damaged tissue, and repair the endometrium. These features provide the drug-loaded porous scaffolds with new options for the improvement of postoperative IUAs. STATEMENT OF SIGNIFICANCE: Intrauterine adhesions are caused by various causes of damage to the endometrial basal layer, thus leading to part or entire adhesions in the cervical or uterine cavity. Clinically, various preventive measures reach the barrier effect through the physical barrier, which are difficult to further promote the repair of the damaged endometrium, and most of them have apparent side effects. This study aims to prepare compressible and biodegradable three-dimensional porous drug-loading biological scaffolds. GelMA and Na-alginate have desirable biocompatibility. The interconnect porous scaffolds, which were prepared through the combination of biomaterials and single emulsion microfluidics, not only have compressibility but also provide space for drug delivery and release. This system can further promote the repair of the endometrium while preventing adhesion.",Acta biomaterialia,2019 Jan 15,"Journal Article; Research Support, Non-U.S. Gov't",S1742-7061(18)30670-6,https://pubmed.ncbi.nlm.nih.gov/30476581/,
30414483,Biomaterials and glia: Progress on designs to modulate neuroinflammation.,"Microglia are multi-functional cells that play a vital role in establishing and maintaining the function of the nervous system and determining the fate of neurons following injury or neuropathology. The roles of microglia are diverse and essential to the capacity of the nervous system to recover from injury, however sustained inflammation can limit recovery and drive chronic disease processes such as neurodegenerative disorders. When assessing implantable therapeutic devices in the central nervous system, an improved lifetime of the implant is considered achievable through the attenuation of microglial inflammation. Consequently, there is a tremendous underexplored potential in biomaterial and engineered design to modulate neuroinflammation for therapeutic benefit. Several strategies for improving device compatibility reviewed here include: biocompatible coatings, improved designs in finer and flexible shapes to reduce tissue shear-related scarring, and loading of anti-inflammatory drugs. Studies about microglial cell cultures in 3D hydrogels and nanoscaffolds to assess various injuries and disorders are also discussed. A variety of other microglia-targeting treatments are also reviewed, including nanoparticulate systems, cellular backpacks, and gold plinths, with the intention of delivering anti-inflammatory drugs by targeting the phagocytic nature of microglia. Overall, this review highlights recent advances in biomaterials targeting microglia and inflammatory function with the potential for improving implant rejection and biocompatibility studies. STATEMENT OF SIGNIFICANCE: Microglia are the resident immune cells of the central nervous system, and thus play a central role in the neuroinflammatory response against conditions than span acute injuries, neuropsychiatric disorders, and neurodegenerative disorders. This review article presents a summary of biomaterials research that target microglia and other glial cells in order to attenuate neuroinflammation, including but not limited to: design of mechanically compliant and biocompatible stimulation electrodes, hydrogels for high-throughput 3D modelling of nervous tissue, and uptake of nanoparticle drug delivery systems. The goal of this paper is to identify strengths and gaps in the relevant literature, and to promote further consideration of microglia behaviour and neuroinflammation in biomaterial design.",Acta biomaterialia,2019 Jan 1,"Journal Article; Research Support, Non-U.S. Gov't; Review",S1742-7061(18)30662-7,https://pubmed.ncbi.nlm.nih.gov/30414483/,
30366132,Gallol-derived ECM-mimetic adhesive bioinks exhibiting temporal shear-thinning and stabilization behavior.,"3D bioprinting is an attractive technique to fabricate well-organized, cell-laden constructs for tissue repair and disease modeling. Although numerous hydrogel bioinks have been developed, materials are still needed that mimic the cellular microenvironment, have the appropriate viscosity and stabilization for printing, and are cytocompatible. Here, we present a unique gallol-modified extracellular matrix (ECM) hydrogel ink that is inspired by rapid fruit browning phenomena. The gallol-modification of ECM components (e.g., hyaluronic acid, gelatin) allowed (i) immediate gelation and shear-thinning properties by dynamic hydrogen bonds on short time-scales and (ii) further auto-oxidation and covalent crosslinking for stabilization on longer time-scales. The gallol ECM hydrogel ink was printable using an extrusion-based 3D printer by exploiting temporal shear-thinning properties, and further showed cytocompatibility ( approximately 95% viability) and on-tissue printability due to adhesiveness of gallol moieties. Printed cell-laden filaments degraded and swelled with culture over 6 days, corresponding to increases in cell density and spreading. Ultimately, this strategy is useful for designing hydrogel inks with tunable properties for 3D bioprinting. STATEMENT OF SIGNIFICANCE: 3D bioprinting is a promising technique for the fabrication of cell-laden constructs for applications as in vitro models or for therapeutic applications. Despite the previous development of numerous hydrogel bioinks, there still remain challenging considerations in the design of bioinks. In this study, we present a unique cytocompatible hydrogel ink with gallol modification that is inspired by rapid fruit browning phenomena. The gallol hydrogel ink has three important properties: i) it shows immediate gelation by dynamic, reversible bonds for shear-thinning extrusion, ii) it allows spontaneous stabilization by subsequent covalent crosslinking after printing, and iii) it is printable on tissues by adhesive properties of gallol moieties. As such, this work presents a new approach in the design of hydrogel inks.",Acta biomaterialia,2019 Sep 1,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",S1742-7061(18)30627-5,https://pubmed.ncbi.nlm.nih.gov/30366132/,
29398644,Microgels produced using microfluidic on-chip polymer blending for controlled released of VEGF encoding lentivectors.,"Alginate hydrogels are widely used as delivery vehicles due to their ability to encapsulate and release a wide range of cargos in a gentle and biocompatible manner. The release of encapsulated therapeutic cargos can be promoted or stunted by adjusting the hydrogel physiochemical properties. However, the release from such systems is often skewed towards burst-release or lengthy retention. To address this, we hypothesized that the overall magnitude of burst release could be adjusted by combining microgels with distinct properties and release behavior. Microgel suspensions were generated using a process we have termed on-chip polymer blending to yield composite suspensions of a range of microgel formulations. In this manner, we studied how alginate percentage and degradation relate to the release of lentivectors. Whereas changes in alginate percentage had a minimal impact on lentivector release, microgel degradation led to a 3-fold increase, and near complete release, over 10 days. Furthermore, by controlling the amount of degradable alginate present within microgels the relative rate of release can be adjusted. A degradable formulation of microgels was used to deliver vascular endothelial growth factor (VEGF)-encoding lentivectors in the chick chorioallantoic membrane (CAM) assay and yielded a proangiogenic response in comparison to the same lentivectors delivered in suspension. The utility of blended microgel suspensions may provide an especially appealing platform for the delivery of lentivectors or similarly sized therapeutics. STATEMENT OF SIGNIFICANCE: Genetic therapeutics hold considerable potential for the treatment of diseases and disorders including ischemic cardiovascular diseases. To realize this potential, genetic vectors must be precisely and efficiently delivered to targeted regions of the body. However, conventional methods of delivery do not provide sufficient spatial and temporal control. Here, we demonstrate how alginate microgels provide a basis for developing systems for controlled genetic vector release. We adjust the physiochemical properties of alginate for quicker or slower release, and we demonstrate how combining distinct formulations of microgels can tune the release of the overall composite microgel suspension. These composite suspensions are generated using a straightforward and powerful application of droplet microfluidics which allows for the real-time generation of a composite suspension.",Acta biomaterialia,2018 Mar 15,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",S1742-7061(18)30024-2,https://pubmed.ncbi.nlm.nih.gov/29398644/,
